x	y	g	gxx	gyy	gzz	gxy	gxz	gyz	
4.5	1.5	-0.463756	0.0577686	0.811371	-0.86914	1.06764	-2.17757	-1.52385	
4.5	2.5	-0.478914	0.0503183	0.915106	-0.965424	1.04466	-2.29203	-1.5061	
4.5	3.5	-0.493844	0.0441872	1.01951	-1.0637	1.01595	-2.40667	-1.47823	
4.5	4.5	-0.508442	0.0394525	1.1235	-1.16295	0.981578	-2.5205	-1.43964	
4.5	5.5	-0.5226	0.036107	1.22595	-1.26206	0.941716	-2.63249	-1.38987	
4.5	6.5	-0.536202	0.0340404	1.3257	-1.35974	0.896639	-2.7415	-1.32866	
4.5	7.5	-0.549134	0.0330283	1.4216	-1.45463	0.846707	-2.84638	-1.2559	
4.5	8.5	-0.561282	0.0327284	1.51256	-1.54529	0.792348	-2.94594	-1.17174	
4.5	9.5	-0.572532	0.0326854	1.59756	-1.63024	0.734026	-3.039	-1.07652	
4.5	10.5	-0.582777	0.0323516	1.67566	-1.70802	0.672216	-3.12443	-0.97086	
4.5	11.5	-0.591917	0.031118	1.74609	-1.7772	0.607365	-3.20115	-0.855587	
4.5	12.5	-0.59986	0.0283595	1.80815	-1.83651	0.539872	-3.26821	-0.731762	
4.5	13.5	-0.606528	0.0234867	1.86129	-1.88477	0.470064	-3.32474	-0.600646	
4.5	14.5	-0.611854	0.0160032	1.90507	-1.92107	0.398192	-3.37007	-0.463669	
4.5	15.5	-0.615787	0.00555832	1.93914	-1.9447	0.324438	-3.40364	-0.322396	
4.5	16.5	-0.618293	-0.00800859	1.96324	-1.95523	0.248935	-3.42509	-0.178479	
4.5	17.5	-0.619353	-0.0246417	1.97718	-1.95253	0.171798	-3.43426	-0.0336163	
4.5	18.5	-0.618968	-0.0440613	1.98081	-1.93675	0.0931602	-3.43113	0.1105	
4.5	19.5	-0.617151	-0.0657781	1.97409	-1.90831	0.0132125	-3.41588	0.252226	
4.5	20.5	-0.613936	-0.089128	1.95703	-1.8679	-0.0677686	-3.38885	0.390007	
4.5	21.5	-0.609369	-0.113322	1.92974	-1.81642	-0.149399	-3.35056	0.522414	
4.5	22.5	-0.60351	-0.137503	1.89247	-1.75497	-0.23118	-3.30161	0.648175	
4.5	23.5	-0.596432	-0.160812	1.84557	-1.68476	-0.312507	-3.24278	0.766195	
4.5	24.5	-0.588215	-0.18244	1.78955	-1.60711	-0.392689	-3.17491	0.875573	
4.5	25.5	-0.578951	-0.201674	1.72504	-1.52336	-0.470981	-3.09892	0.975605	
4.5	26.5	-0.568736	-0.217939	1.65283	-1.43489	-0.546617	-3.0158	1.06579	
4.5	27.5	-0.557669	-0.230809	1.57381	-1.343	-0.618848	-2.92655	1.14582	
4.5	28.5	-0.545854	-0.240019	1.48897	-1.24895	-0.686978	-2.83219	1.21558	
4.5	29.5	-0.533392	-0.245456	1.39938	-1.15393	-0.750391	-2.73372	1.2751	
4.5	30.5	-0.520385	-0.247147	1.30612	-1.05898	-0.808574	-2.63212	1.32458	
4.5	31.5	-0.506933	-0.245238	1.21029	-0.965051	-0.861129	-2.52832	1.36435	
4.5	32.5	-0.493129	-0.23997	1.11295	-0.872978	-0.907782	-2.42321	1.39483	
4.5	33.5	-0.479066	-0.231654	1.01511	-0.78346	-0.948378	-2.3176	1.41654	
4.5	34.5	-0.464826	-0.22065	0.917731	-0.697081	-0.982878	-2.21222	1.43006	
4.5	35.5	-0.450489	-0.207344	0.821652	-0.614308	-1.01134	-2.10774	1.43603	
4.5	36.5	-0.436128	-0.192131	0.727633	-0.535502	-1.03393	-2.00474	1.4351	
4.5	37.5	-0.421808	-0.175401	0.636329	-0.460928	-1.05088	-1.90373	1.42793	
4.5	38.5	-0.407588	-0.157526	0.548286	-0.39076	-1.06246	-1.80514	1.4152	
4.5	39.5	-0.393521	-0.138855	0.463949	-0.325094	-1.06903	-1.70933	1.39756	
4.5	40.5	-0.379651	-0.119705	0.383664	-0.263959	-1.07095	-1.61659	1.37565	
4.5	41.5	-0.36602	-0.100361	0.307684	-0.207323	-1.06862	-1.52713	1.35008	
4.5	42.5	-0.35266	-0.0810698	0.23618	-0.15511	-1.06244	-1.44113	1.3214	
4.5	43.5	-0.3396	-0.0620468	0.169247	-0.107201	-1.0528	-1.3587	1.29016	
4.5	44.5	-0.326864	-0.0434719	0.106916	-0.0634443	-1.04011	-1.2799	1.25683	
4.5	45.5	-0.314469	-0.0254932	0.0491597	-0.0236665	-1.02474	-1.20477	1.22188	
4.5	46.5	-0.30243	-0.00822955	-0.00409582	0.0123254	-1.00706	-1.1333	1.18571	
4.5	47.5	-0.290758	0.00822696	-0.0529634	0.0447364	-0.98741	-1.06544	1.14868	
4.5	48.5	-0.279458	0.0238082	-0.0975872	0.073779	-0.966117	-1.00113	1.11111	
4.5	49.5	-0.268536	0.0384669	-0.138136	0.099669	-0.943474	-0.940294	1.07329	
4.5	50.5	-0.257993	0.0521743	-0.174796	0.122622	-0.919754	-0.882827	1.03546	
4.5	51.5	-0.247826	0.0649169	-0.207767	0.14285	-0.895203	-0.828617	0.997849	
4.5	52.5	-0.238034	0.0766947	-0.237256	0.160561	-0.870043	-0.777543	0.960632	
4.5	53.5	-0.228612	0.0875183	-0.263474	0.175956	-0.844473	-0.729476	0.923965	
4.5	54.5	-0.219553	0.0974075	-0.286632	0.189225	-0.818671	-0.684283	0.887978	
4.5	55.5	-0.21085	0.106389	-0.306941	0.200552	-0.792791	-0.641829	0.852777	
4.5	56.5	-0.202494	0.114495	-0.324604	0.210109	-0.766969	-0.601979	0.818447	
4.5	57.5	-0.194478	0.121763	-0.339822	0.218059	-0.741324	-0.564597	0.785056	
4.5	58.5	-0.18679	0.128231	-0.352786	0.224554	-0.715955	-0.529552	0.752654	
4.5	59.5	-0.179421	0.133942	-0.363678	0.229736	-0.69095	-0.496714	0.721278	
4.5	60.5	-0.172361	0.138938	-0.372674	0.233736	-0.66638	-0.465957	0.690952	
4.5	61.5	-0.165599	0.143263	-0.379939	0.236676	-0.642305	-0.437159	0.661691	
4.5	62.5	-0.159124	0.146959	-0.385627	0.238668	-0.618774	-0.410204	0.633499	
4.5	63.5	-0.152925	0.150069	-0.389884	0.239815	-0.595825	-0.384979	0.606373	
4.5	64.5	-0.146993	0.152635	-0.392845	0.240211	-0.57349	-0.361379	0.580304	
4.5	65.5	-0.141316	0.154696	-0.394639	0.239943	-0.55179	-0.339301	0.555278	
4.5	66.5	-0.135884	0.156293	-0.395382	0.239089	-0.530741	-0.318649	0.531275	
4.5	67.5	-0.130687	0.157461	-0.395182	0.237721	-0.510354	-0.299332	0.508273	
4.5	68.5	-0.125715	0.158237	-0.394141	0.235904	-0.490633	-0.281263	0.486246	
4.5	69.5	-0.120959	0.158655	-0.392351	0.233696	-0.471578	-0.264363	0.465167	
5.5	0.5	-0.469418	0.177631	0.724369	-0.902	1.09061	-2.1249	-1.64777	
5.5	1.5	-0.48587	0.176439	0.832174	-1.00861	1.07196	-2.24436	-1.64103	
5.5	2.5	-0.502204	0.17701	0.941707	-1.11872	1.04744	-2.36508	-1.624	
5.5	3.5	-0.518313	0.179493	1.05186	-1.23135	1.01708	-2.48613	-1.59589	
5.5	4.5	-0.534083	0.183945	1.16143	-1.34538	0.98104	-2.60646	-1.55601	
5.5	5.5	-0.549392	0.190301	1.26918	-1.45948	0.939607	-2.72494	-1.50383	
5.5	6.5	-0.564117	0.198351	1.37384	-1.57219	0.893184	-2.84037	-1.439	
5.5	7.5	-0.57813	0.207723	1.47419	-1.68191	0.842275	-2.9515	-1.36141	
5.5	8.5	-0.591303	0.217869	1.56908	-1.78695	0.787451	-3.05706	-1.27119	
5.5	9.5	-0.603513	0.228076	1.65747	-1.88555	0.729306	-3.15578	-1.16871	
5.5	10.5	-0.614639	0.237491	1.73848	-1.97597	0.66841	-3.24646	-1.05465	
5.5	11.5	-0.62457	0.245166	1.81137	-2.05653	0.605267	-3.32796	-0.929911	
5.5	12.5	-0.633205	0.250121	1.87554	-2.12566	0.540263	-3.39926	-0.795686	
5.5	13.5	-0.640457	0.251426	1.93056	-2.18199	0.473651	-3.45946	-0.653373	
5.5	14.5	-0.646251	0.248283	1.9761	-2.22438	0.405533	-3.50783	-0.504563	
5.5	15.5	-0.650532	0.240113	2.01188	-2.25199	0.335883	-3.54381	-0.350996	
5.5	16.5	-0.653261	0.226618	2.03769	-2.26431	0.264579	-3.56703	-0.194508	
5.5	17.5	-0.654419	0.207826	2.05335	-2.26118	0.191458	-3.57728	-0.0369786	
5.5	18.5	-0.654004	0.1841	2.05868	-2.24278	0.116382	-3.57458	0.119716	
5.5	19.5	-0.652033	0.156121	2.05352	-2.20964	0.0393008	-3.55908	0.273755	
5.5	20.5	-0.648543	0.124828	2.03777	-2.1626	-0.0396978	-3.53115	0.423422	
5.5	21.5	-0.643585	0.0913511	2.01139	-2.10275	-0.120348	-3.49128	0.567138	
5.5	22.5	-0.637225	0.0569149	1.97448	-2.03139	-0.202196	-3.44014	0.703498	
5.5	23.5	-0.629543	0.0227536	1.92725	-1.95	-0.284607	-3.37849	0.831295	
5.5	24.5	-0.620631	-0.00997435	1.87012	-1.86014	-0.366798	-3.30722	0.949536	
5.5	25.5	-0.610587	-0.0402516	1.80367	-1.76341	-0.447881	-3.22731	1.05745	
5.5	26.5	-0.599518	-0.0672491	1.72866	-1.66141	-0.526918	-3.13979	1.15449	
5.5	27.5	-0.587535	-0.0903511	1.64603	-1.55568	-0.602974	-3.04573	1.24033	
5.5	28.5	-0.574749	-0.109161	1.55684	-1.44768	-0.675167	-2.94622	1.31484	
5.5	29.5	-0.561275	-0.123488	1.46225	-1.33876	-0.742709	-2.84232	1.37808	
5.5	30.5	-0.547224	-0.133328	1.36347	-1.23014	-0.804939	-2.7351	1.4303	
5.5	31.5	-0.532705	-0.138831	1.26172	-1.12289	-0.861336	-2.62555	1.47185	
5.5	32.5	-0.517821	-0.140269	1.15822	-1.01795	-0.911531	-2.51463	1.50324	
5.5	33.5	-0.502672	-0.138002	1.0541	-0.916098	-0.955304	-2.40321	1.52506	
5.5	34.5	-0.48735	-0.132449	0.950431	-0.817982	-0.992575	-2.29209	1.53796	
5.5	35.5	-0.47194	-0.124059	0.848175	-0.724115	-1.02339	-2.18197	1.54265	
5.5	36.5	-0.456522	-0.113292	0.748178	-0.634886	-1.0479	-2.07349	1.53988	
5.5	37.5	-0.441165	-0.100598	0.651168	-0.55057	-1.06636	-1.96719	1.5304	
5.5	38.5	-0.425934	-0.0864063	0.55775	-0.471344	-1.07907	-1.86353	1.51494	
5.5	39.5	-0.410884	-0.071115	0.468411	-0.397296	-1.08641	-1.76288	1.49425	
5.5	40.5	-0.396064	-0.0550858	0.383525	-0.328439	-1.08878	-1.66555	1.46902	
5.5	41.5	-0.381516	-0.0386407	0.30336	-0.26472	-1.08661	-1.57178	1.43993	
5.5	42.5	-0.367276	-0.0220607	0.228093	-0.206032	-1.08034	-1.48172	1.4076	
5.5	43.5	-0.353373	-0.00558632	0.157814	-0.152228	-1.07041	-1.39551	1.37261	
5.5	44.5	-0.339831	0.0105801	0.092542	-0.103122	-1.05726	-1.3132	1.3355	
5.5	45.5	-0.326668	0.0262723	0.0322342	-0.0585065	-1.04128	-1.2348	1.29676	
5.5	46.5	-0.3139	0.041357	-0.0232042	-0.0181528	-1.02289	-1.16032	1.25682	
5.5	47.5	-0.301535	0.0557305	-0.0739096	0.0181792	-1.00244	-1.08969	1.21608	
5.5	48.5	-0.28958	0.0693154	-0.120052	0.0507363	-0.980283	-1.02284	1.17489	
5.5	49.5	-0.278037	0.0820572	-0.161825	0.0797679	-0.956738	-0.959674	1.13354	
5.5	50.5	-0.266908	0.0939213	-0.199443	0.105522	-0.932092	-0.900085	1.0923	
5.5	51.5	-0.25619	0.10489	-0.23313	0.12824	-0.906606	-0.843944	1.0514	
5.5	52.5	-0.245879	0.114959	-0.263119	0.14816	-0.880516	-0.791116	1.01102	
5.5	53.5	-0.235968	0.124137	-0.289645	0.165509	-0.854031	-0.741459	0.971333	
5.5	54.5	-0.226449	0.13244	-0.312942	0.180502	-0.827335	-0.69483	0.932466	
5.5	55.5	-0.217315	0.139894	-0.333241	0.193347	-0.800591	-0.651079	0.894526	
5.5	56.5	-0.208555	0.14653	-0.350767	0.204237	-0.773939	-0.610062	0.857599	
5.5	57.5	-0.20016	0.152382	-0.365736	0.213354	-0.7475	-0.571631	0.821749	
5.5	58.5	-0.192117	0.157489	-0.378356	0.220867	-0.721379	-0.535644	0.787024	
5.5	59.5	-0.184415	0.16189	-0.388826	0.226936	-0.695663	-0.501963	0.753458	
5.5	60.5	-0.177044	0.165629	-0.397334	0.231705	-0.670424	-0.470452	0.72107	
5.5	61.5	-0.16999	0.168745	-0.404056	0.23531	-0.645724	-0.440982	0.68987	
5.5	62.5	-0.163242	0.171283	-0.409157	0.237875	-0.621609	-0.413428	0.659856	
5.5	63.5	-0.156789	0.173281	-0.412795	0.239513	-0.598118	-0.387671	0.631022	
5.5	64.5	-0.150618	0.174782	-0.415111	0.240329	-0.575281	-0.363598	0.603352	
5.5	65.5	-0.144718	0.175824	-0.416241	0.240417	-0.553119	-0.341102	0.576827	
5.5	66.5	-0.139078	0.176444	-0.416308	0.239864	-0.531645	-0.320081	0.551421	
5.5	67.5	-0.133686	0.176679	-0.415426	0.238748	-0.510868	-0.300438	0.527107	
5.5	68.5	-0.128532	0.176562	-0.413702	0.23714	-0.490791	-0.282083	0.503854	
5.5	69.5	-0.123605	0.176126	-0.41123	0.235104	-0.471414	-0.264931	0.48163	
6.5	0.5	-0.490946	0.298288	0.741006	-1.03929	1.08855	-2.17973	-1.76916	
6.5	1.5	-0.508622	0.305813	0.854762	-1.16057	1.06786	-2.30491	-1.76421	
6.5	2.5	-0.526193	0.315887	0.970247	-1.28613	1.04111	-2.43154	-1.74808	
6.5	3.5	-0.543543	0.328687	1.08621	-1.41489	1.00841	-2.55863	-1.71984	
6.5	4.5	-0.560547	0.344262	1.2013	-1.54556	0.97004	-2.68506	-1.67871	
6.5	5.5	-0.577073	0.362501	1.31414	-1.67664	0.926446	-2.80963	-1.62406	
6.5	6.5	-0.592982	0.383087	1.42334	-1.80642	0.878221	-2.93105	-1.55549	
6.5	7.5	-0.608135	0.405473	1.52758	-1.93305	0.826072	-3.04797	-1.47286	
6.5	8.5	-0.622393	0.42886	1.62568	-2.05454	0.770781	-3.15906	-1.37627	
6.5	9.5	-0.635616	0.452204	1.71661	-2.16881	0.713134	-3.26297	-1.26616	
6.5	10.5	-0.647673	0.474249	1.79955	-2.2738	0.653856	-3.35844	-1.14325	
6.5	11.5	-0.658441	0.493583	1.8739	-2.36748	0.593532	-3.44428	-1.00857	
6.5	12.5	-0.66781	0.50874	1.93924	-2.44798	0.53255	-3.51944	-0.863415	
6.5	13.5	-0.67568	0.51831	1.99533	-2.51364	0.471054	-3.583	-0.709349	
6.5	14.5	-0.681973	0.521068	2.04202	-2.56309	0.408935	-3.63422	-0.548133	
6.5	15.5	-0.686625	0.516102	2.0792	-2.5953	0.34586	-3.67254	-0.381685	
6.5	16.5	-0.689596	0.502918	2.10676	-2.60967	0.281327	-3.69757	-0.212027	
6.5	17.5	-0.690862	0.481497	2.12451	-2.60601	0.214763	-3.70912	-0.0412263	
6.5	18.5	-0.690423	0.452324	2.13222	-2.58455	0.145624	-3.70717	0.128658	
6.5	19.5	-0.688299	0.416345	2.12959	-2.54593	0.0734993	-3.69188	0.295632	
6.5	20.5	-0.684527	0.374892	2.11629	-2.49118	-0.00179709	-3.66357	0.457809	
6.5	21.5	-0.679164	0.329563	2.09207	-2.42163	-0.0801735	-3.62275	0.613456	
6.5	22.5	-0.672284	0.282099	2.05676	-2.33886	-0.161236	-3.57005	0.76103	
6.5	23.5	-0.663975	0.234236	2.01038	-2.24462	-0.244304	-3.50626	0.899198	
6.5	24.5	-0.654336	0.187601	1.95317	-2.14077	-0.328458	-3.43226	1.02687	
6.5	25.5	-0.643475	0.143608	1.88561	-2.02922	-0.412605	-3.34905	1.14318	
6.5	26.5	-0.631512	0.103402	1.80843	-1.91183	-0.495562	-3.25772	1.24755	
6.5	27.5	-0.618566	0.0678287	1.72259	-1.79042	-0.576135	-3.15938	1.3396	
6.5	28.5	-0.604761	0.0374311	1.62923	-1.66666	-0.65319	-3.05518	1.4192	
6.5	29.5	-0.590223	0.0124745	1.52964	-1.54211	-0.72571	-2.94628	1.48643	
6.5	30.5	-0.575073	-0.00701971	1.42518	-1.41816	-0.792838	-2.83379	1.54156	
6.5	31.5	-0.559431	-0.0212286	1.31724	-1.29602	-0.853897	-2.71881	1.58502	
6.5	32.5	-0.54341	-0.0304811	1.20721	-1.17673	-0.908401	-2.60235	1.61736	
6.5	33.5	-0.527118	-0.0352136	1.09638	-1.06117	-0.956051	-2.48535	1.63926	
6.5	34.5	-0.510657	-0.0359293	0.985978	-0.950049	-0.99672	-2.36868	1.65146	
6.5	35.5	-0.494119	-0.0331647	0.877082	-0.843917	-1.03043	-2.25311	1.65476	
6.5	36.5	-0.477588	-0.0274628	0.770653	-0.74319	-1.05735	-2.13931	1.64999	
6.5	37.5	-0.461143	-0.0193518	0.667507	-0.648155	-1.07773	-2.02786	1.63799	
6.5	38.5	-0.44485	-0.00933075	0.568314	-0.558984	-1.09192	-1.91925	1.61958	
6.5	39.5	-0.42877	0.00214095	0.473611	-0.475752	-1.10033	-1.81389	1.59559	
6.5	40.5	-0.412954	0.014649	0.383801	-0.39845	-1.1034	-1.71209	1.56679	
6.5	41.5	-0.397448	0.0278269	0.299171	-0.326998	-1.10162	-1.6141	1.53392	
6.5	42.5	-0.382287	0.0413567	0.219899	-0.261256	-1.09546	-1.5201	1.49766	
6.5	43.5	-0.367503	0.0549671	0.146071	-0.201038	-1.0854	-1.4302	1.45867	
6.5	44.5	-0.353121	0.068431	0.0776925	-0.146124	-1.07192	-1.34446	1.41751	
6.5	45.5	-0.339159	0.0815618	0.0147002	-0.096262	-1.05546	-1.26291	1.37472	
6.5	46.5	-0.32563	0.0942102	-0.0430246	-0.0511856	-1.03646	-1.1855	1.33078	
6.5	47.5	-0.312546	0.10626	-0.0956452	-0.0106144	-1.01531	-1.11219	1.2861	
6.5	48.5	-0.29991	0.117622	-0.14336	0.0257377	-0.992385	-1.04288	1.24106	
6.5	49.5	-0.287725	0.128235	-0.186392	0.0581572	-0.96802	-0.977479	1.19597	
6.5	50.5	-0.275989	0.138058	-0.224985	0.0869276	-0.942526	-0.91585	1.15112	
6.5	51.5	-0.264701	0.147067	-0.259393	0.112326	-0.91618	-0.857856	1.10675	
6.5	52.5	-0.253852	0.155254	-0.289874	0.13462	-0.889229	-0.803351	1.06304	
6.5	53.5	-0.243437	0.162624	-0.316691	0.154067	-0.861895	-0.752179	1.02018	
6.5	54.5	-0.233445	0.169191	-0.340102	0.170911	-0.834371	-0.704184	0.978286	
6.5	55.5	-0.223868	0.174977	-0.36036	0.185383	-0.806825	-0.659205	0.937474	
6.5	56.5	-0.214692	0.180012	-0.377712	0.1977	-0.779403	-0.617085	0.897826	
6.5	57.5	-0.205907	0.184327	-0.392394	0.208067	-0.75223	-0.577667	0.859406	
6.5	58.5	-0.1975	0.18796	-0.404631	0.216671	-0.725414	-0.540798	0.822257	
6.5	59.5	-0.189458	0.190949	-0.414637	0.223688	-0.699043	-0.50633	0.786408	
6.5	60.5	-0.181767	0.193333	-0.422614	0.229281	-0.67319	-0.474119	0.751874	
6.5	61.5	-0.174416	0.195153	-0.428751	0.233598	-0.647916	-0.444027	0.718658	
6.5	62.5	-0.16739	0.196449	-0.433226	0.236777	-0.623269	-0.415922	0.686755	
6.5	63.5	-0.160676	0.197261	-0.436203	0.238942	-0.599287	-0.389678	0.656151	
6.5	64.5	-0.154262	0.197627	-0.437835	0.240208	-0.575997	-0.365176	0.626824	
6.5	65.5	-0.148136	0.197584	-0.438264	0.240679	-0.553419	-0.342302	0.598749	
6.5	66.5	-0.142283	0.197169	-0.437619	0.24045	-0.531565	-0.320949	0.571896	
6.5	67.5	-0.136694	0.196416	-0.436021	0.239606	-0.510443	-0.301017	0.546229	
6.5	68.5	-0.131355	0.195357	-0.43358	0.238224	-0.490054	-0.282409	0.521714	
6.5	69.5	-0.126256	0.194022	-0.430397	0.236374	-0.470394	-0.265037	0.498313	
7.5	0.5	-0.512988	0.427857	0.759955	-1.18781	1.07754	-2.22728	-1.89593	
7.5	1.5	-0.531942	0.445442	0.879928	-1.32537	1.05394	-2.35769	-1.89298	
7.5	2.5	-0.550807	0.466609	1.00154	-1.46815	1.02403	-2.48971	-1.87789	
7.5	3.5	-0.569456	0.491591	1.12337	-1.61496	0.988024	-2.62227	-1.8496	
7.5	4.5	-0.587752	0.520467	1.24388	-1.76434	0.946378	-2.75418	-1.80721	
7.5	5.5	-0.605551	0.553092	1.36149	-1.91458	0.89975	-2.88417	-1.75002	
7.5	6.5	-0.622702	0.589053	1.47468	-2.06373	0.848989	-3.01084	-1.67755	
7.5	7.5	-0.63905	0.627605	1.58201	-2.20962	0.795097	-3.1328	-1.58961	
7.5	8.5	-0.654443	0.667649	1.68227	-2.34992	0.739161	-3.24861	-1.48635	
7.5	9.5	-0.668728	0.707722	1.77446	-2.48218	0.682256	-3.35689	-1.36823	
7.5	10.5	-0.681761	0.746037	1.85791	-2.60395	0.625343	-3.45634	-1.23607	
7.5	11.5	-0.693406	0.78056	1.93223	-2.71279	0.569152	-3.54575	-1.09099	
7.5	12.5	-0.703542	0.80915	1.9973	-2.80645	0.514087	-3.62408	-0.934469	
7.5	13.5	-0.712063	0.829719	2.0532	-2.88292	0.460154	-3.69043	-0.768213	
7.5	14.5	-0.71888	0.840436	2.10011	-2.94055	0.406946	-3.74411	-0.594162	
7.5	15.5	-0.723927	0.83991	2.13819	-2.9781	0.353684	-3.78456	-0.414414	
7.5	16.5	-0.727157	0.827354	2.16746	-2.99482	0.299313	-3.81144	-0.23117	
7.5	17.5	-0.728547	0.802686	2.18781	-2.99049	0.242652	-3.82453	-0.0466732	
7.5	18.5	-0.728094	0.766557	2.19886	-2.96542	0.182559	-3.82381	0.136849	
7.5	19.5	-0.72582	0.720295	2.2001	-2.9204	0.118101	-3.80939	0.317235	
7.5	20.5	-0.721766	0.665785	2.19089	-2.85668	0.0486926	-3.78155	0.492438	
7.5	21.5	-0.715995	0.605291	2.17059	-2.77588	-0.0258168	-3.74072	0.66057	
7.5	22.5	-0.708584	0.54126	2.13865	-2.67991	-0.105108	-3.68747	0.819936	
7.5	23.5	-0.69963	0.476119	2.09476	-2.57088	-0.188418	-3.62255	0.969071	
7.5	24.5	-0.689241	0.41211	2.0389	-2.45101	-0.274619	-3.54682	1.10676	
7.5	25.5	-0.677536	0.351162	1.97139	-2.32255	-0.362318	-3.46128	1.23205	
7.5	26.5	-0.664644	0.29481	1.89288	-2.18769	-0.449985	-3.36702	1.34427	
7.5	27.5	-0.650696	0.244165	1.80437	-2.04854	-0.536062	-3.2652	1.443	
7.5	28.5	-0.635829	0.199924	1.7071	-1.90703	-0.619072	-3.15704	1.5281	
7.5	29.5	-0.620179	0.162413	1.60253	-1.76494	-0.697697	-3.04376	1.59965	
7.5	30.5	-0.603881	0.131638	1.49221	-1.62384	-0.770826	-2.92656	1.65795	
7.5	31.5	-0.587063	0.107359	1.37775	-1.48511	-0.837588	-2.80662	1.70348	
7.5	32.5	-0.569851	0.0891495	1.26074	-1.34989	-0.897356	-2.68504	1.73687	
7.5	33.5	-0.552364	0.0764582	1.1427	-1.21916	-0.949738	-2.56283	1.75888	
7.5	34.5	-0.534709	0.0686627	1.02502	-1.09368	-0.994556	-2.44093	1.77034	
7.5	35.5	-0.516989	0.0651096	0.908933	-0.974043	-1.03182	-2.32018	1.77215	
7.5	36.5	-0.499295	0.0651475	0.795541	-0.860689	-1.0617	-2.20131	1.76523	
7.5	37.5	-0.48171	0.0681504	0.685757	-0.753907	-1.08448	-2.08493	1.75053	
7.5	38.5	-0.464307	0.0735338	0.580329	-0.653863	-1.10056	-1.97159	1.72897	
7.5	39.5	-0.447151	0.0807651	0.479846	-0.560611	-1.11038	-1.8617	1.70144	
7.5	40.5	-0.430295	0.0893682	0.384746	-0.474114	-1.11445	-1.75561	1.66882	
7.5	41.5	-0.413789	0.0989255	0.295331	-0.394256	-1.1133	-1.65357	1.63191	
7.5	42.5	-0.397669	0.109077	0.211783	-0.32086	-1.10746	-1.55577	1.59148	
7.5	43.5	-0.381968	0.119517	0.13418	-0.253697	-1.09746	-1.46234	1.54821	
7.5	44.5	-0.366712	0.129992	0.0625085	-0.1925	-1.08381	-1.37332	1.50275	
7.5	45.5	-0.351919	0.140292	-0.00331764	-0.136975	-1.06702	-1.28872	1.45567	
7.5	46.5	-0.337602	0.150251	-0.0634452	-0.0868062	-1.04754	-1.20852	1.40747	
7.5	47.5	-0.323772	0.159739	-0.118068	-0.0416705	-1.0258	-1.13265	1.35863	
7.5	48.5	-0.310431	0.168656	-0.167418	-0.00123783	-1.0022	-1.06101	1.30952	
7.5	49.5	-0.297581	0.17693	-0.211751	0.0348202	-0.977117	-0.993473	1.26049	
7.5	50.5	-0.28522	0.184515	-0.251342	0.0668268	-0.950865	-0.929909	1.21184	
7.5	51.5	-0.273342	0.19138	-0.286477	0.0950965	-0.923744	-0.870164	1.16381	
7.5	52.5	-0.261941	0.197514	-0.317446	0.119932	-0.896015	-0.814077	1.11661	
7.5	53.5	-0.251007	0.202915	-0.344539	0.141623	-0.86791	-0.761482	1.07042	
7.5	54.5	-0.240529	0.207597	-0.368041	0.160444	-0.839632	-0.712207	1.02536	
7.5	55.5	-0.230495	0.211576	-0.388231	0.176654	-0.811357	-0.666082	0.981546	
7.5	56.5	-0.220893	0.214881	-0.405376	0.190495	-0.783236	-0.622937	0.93906	
7.5	57.5	-0.211709	0.21754	-0.419734	0.202194	-0.755398	-0.582605	0.897961	
7.5	58.5	-0.202929	0.219588	-0.431549	0.211961	-0.727952	-0.544924	0.85829	
7.5	59.5	-0.194539	0.221061	-0.441051	0.219991	-0.70099	-0.509735	0.820069	
7.5	60.5	-0.186523	0.221996	-0.448458	0.226461	-0.674585	-0.476885	0.783308	
7.5	61.5	-0.178868	0.222433	-0.45397	0.231538	-0.648798	-0.44623	0.748004	
7.5	62.5	-0.171558	0.222407	-0.457778	0.235371	-0.623678	-0.417629	0.714146	
7.5	63.5	-0.16458	0.221958	-0.460057	0.238099	-0.59926	-0.39095	0.681713	
7.5	64.5	-0.157919	0.221121	-0.460967	0.239846	-0.575571	-0.366066	0.650676	
7.5	65.5	-0.151562	0.219932	-0.460659	0.240726	-0.55263	-0.34286	0.621004	
7.5	66.5	-0.145495	0.218425	-0.459268	0.240843	-0.530447	-0.321218	0.59266	
7.5	67.5	-0.139704	0.216631	-0.456922	0.240291	-0.509028	-0.301035	0.565604	
7.5	68.5	-0.134178	0.214581	-0.453734	0.239153	-0.488373	-0.282212	0.539793	
7.5	69.5	-0.128905	0.212304	-0.449809	0.237505	-0.468475	-0.264656	0.515183	
8.5	0.5	-0.535463	0.565495	0.78217	-1.34766	1.05633	-2.26616	-2.02751	
8.5	1.5	-0.555745	0.594509	0.908709	-1.50322	1.02871	-2.4011	-2.02673	
8.5	2.5	-0.575954	0.628429	1.0367	-1.66513	0.994408	-2.53775	-2.01277	
8.5	3.5	-0.595952	0.667603	1.16448	-1.83208	0.953811	-2.67496	-1.98445	
8.5	4.5	-0.615591	0.712183	1.29026	-2.00244	0.907577	-2.81146	-1.94074	
8.5	5.5	-0.634713	0.76204	1.41224	-2.17428	0.856646	-2.94587	-1.88084	
8.5	6.5	-0.653152	0.816682	1.52868	-2.34536	0.802224	-3.07672	-1.80423	
8.5	7.5	-0.670741	0.875163	1.638	-2.51317	0.745723	-3.20253	-1.71069	
